Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_min,Day_Ordered,Month_Ordered,Year_Ordered
29.0,5.0,18.636215,73.751081,18.666215,73.781081,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,11,3,2022
37.0,4.2,22.727021,75.884167,22.817021,75.974167,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,32,25,3,2022
25.0,4.9,13.005801,80.250744,13.025801,80.270744,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,13,28,3,2022
32.0,3.9,12.337978,76.616792,12.427978,76.706792,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,31,18,3,2022
33.0,4.4,22.310237,73.158921,22.420237,73.268921,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,48,10,3,2022
25.0,4.1,23.357804,85.325146,23.467804,85.435146,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,38,29,3,2022
,,26.481547,80.299775,26.541547,80.359775,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,18,15,2,2022
39.0,4.2,0.0,0.0,0.01,0.01,Windy,High,2,Snack,electric_scooter,2.0,No,Metropolitian,34,11,2,2022
36.0,4.9,22.761226,75.887522,22.771226,75.897522,Windy,High,2,Drinks,scooter,1.0,No,Metropolitian,30,15,3,2022
38.0,4.5,23.351489,85.324253,23.481489,85.454253,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,26,6,3,2022
35.0,4.5,12.304569,76.643622,12.334569,76.673622,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,13,3,2022
26.0,4.6,12.323225,76.630028,12.343225,76.650028,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,13,3,2022
27.0,4.9,12.975996,80.221898,13.065996,80.311898,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,42,14,3,2022
39.0,4.9,22.74806,75.8934,22.82806,75.9734,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,18,29,3,2022
37.0,3.4,26.90294,75.793007,26.99294,75.883007,Sunny,Low,0,Buffet,motorcycle,1.0,No,,31,2,3,2022
37.0,,-30.899584,75.809346,30.949584,75.859346,Fog,Medium,2,Meal,scooter,1.0,No,Urban,16,11,2,2022
32.0,4.7,18.592718,73.773572,18.622718,73.803572,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,,30,13,3,2022
31.0,5.0,26.891191,75.802083,26.901191,75.812083,Cloudy,High,1,Snack,motorcycle,1.0,No,Metropolitian,25,30,3,2022
30.0,4.3,11.022298,76.998349,11.052298,77.028349,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,29,24,3,2022
30.0,4.6,22.695207,75.866059,22.785207,75.956059,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,29,6,3,2022
29.0,4.9,19.875337,75.316722,19.945337,75.386722,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,27,12,2,2022
29.0,4.9,18.55144,73.804855,18.61144,73.864855,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,1,3,2022
20.0,4.6,19.065838,72.832658,19.085838,72.852658,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,20,11,3,2022
31.0,4.9,17.431668,78.408321,17.451668,78.428321,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,24,3,3,2022
35.0,4.6,0.0,0.0,0.09,0.09,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,6,4,2022
22.0,4.8,15.574828,73.766883,15.684828,73.876883,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,14,2,2022
28.0,5.0,0.0,0.0,0.05,0.05,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,22,11,2,2022
31.0,3.9,26.913987,75.752891,27.003987,75.842891,Sandstorms,Jam,2,Snack,scooter,0.0,No,Urban,33,2,4,2022
26.0,5.0,21.173493,72.801953,21.193493,72.821953,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,26,15,3,2022
23.0,4.5,11.02091,76.940432,11.07091,76.990432,Fog,Low,2,Buffet,electric_scooter,1.0,No,,12,1,4,2022
30.0,4.1,12.949934,77.699386,12.959934,77.709386,Stormy,High,2,Meal,motorcycle,1.0,No,Metropolitian,33,26,3,2022
26.0,4.6,-23.235123,77.398886,23.315123,77.478886,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,14,2,2022
38.0,4.9,11.000762,76.981876,11.010762,76.991876,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,28,15,3,2022
32.0,4.6,26.910262,75.783013,26.920262,75.793013,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,1,4,2022
39.0,5.0,27.161694,78.034714,27.221694,78.094714,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,17,2,2022
20.0,4.5,19.091458,72.827808,19.121458,72.857808,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,22,13,3,2022
37.0,4.5,12.986047,80.218114,13.116047,80.348114,Stormy,Low,1,Snack,scooter,0.0,No,Urban,24,6,3,2022
29.0,4.9,11.016298,76.972076,11.096298,77.052076,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,36,4,3,2022
20.0,4.7,13.045479,80.23311,13.135479,80.32311,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,29,6,3,2022
20.0,4.6,21.160522,72.771477,21.290522,72.901477,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,23,3,2022
31.0,4.6,0.0,0.0,0.08,0.08,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Urban,44,6,3,2022
36.0,3.7,18.516216,73.842527,18.586216,73.912527,Stormy,Jam,2,Meal,scooter,2.0,Yes,Metropolitian,42,2,3,2022
26.0,4.5,17.455894,78.375467,17.475894,78.395467,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,19,3,2022
26.0,4.6,26.911927,75.797282,26.991927,75.877282,Stormy,Low,2,Snack,scooter,0.0,,Metropolitian,13,31,3,2022
39.0,5.0,12.311072,76.654878,12.381072,76.724878,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,18,3,2022
23.0,4.2,-9.960846,76.293936,10.050846,76.383936,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,42,18,2,2022
32.0,4.9,22.310329,73.169083,22.370329,73.229083,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Urban,27,30,3,2022
26.0,4.9,17.438263,78.397865,17.518263,78.477865,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,27,8,3,2022
38.0,4.0,25.450377,81.834236,25.510377,81.894236,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,32,13,2,2022
24.0,4.4,11.010375,76.95295,11.080375,77.02295,Cloudy,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,38,6,4,2022
29.0,4.6,0.0,0.0,0.05,0.05,Fog,Medium,2,Meal,scooter,0.0,No,,12,21,3,2022
26.0,4.9,17.438263,78.397865,17.478263,78.437865,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,26,3,2022
25.0,4.6,17.458998,78.500366,17.508998,78.550366,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,9,3,2022
26.0,4.8,12.939496,77.625999,12.959496,77.645999,Fog,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,22,3,3,2022
34.0,4.8,0.0,0.0,0.01,0.01,Stormy,High,1,Snack,scooter,1.0,No,Metropolitian,25,30,3,2022
31.0,4.6,23.374989,85.335486,23.464989,85.425486,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,29,3,2022
25.0,4.3,12.972161,77.596014,13.062161,77.686014,Windy,Medium,0,Meal,motorcycle,,No,,38,14,3,2022
22.0,4.9,0.0,0.0,0.09,0.09,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,19,4,4,2022
27.0,4.5,12.934365,77.616155,13.044365,77.726155,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,29,2,3,2022
30.0,4.5,26.905287,75.794592,27.035287,75.924592,Fog,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,29,23,3,2022
29.0,4.6,22.311603,73.165012,22.401603,73.255012,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,24,27,3,2022
30.0,4.3,0.0,0.0,0.13,0.13,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,20,3,2022
29.0,4.6,19.207222,72.972281,19.257222,73.022281,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,10,21,3,2022
,,0.0,0.0,0.03,0.03,,,3,Buffet,bicycle,1.0,No,Metropolitian,21,5,3,2022
26.0,4.9,13.044694,80.26147,13.124694,80.34147,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20,3,2022
28.0,4.5,12.970221,77.645396,13.020221,77.695396,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,12,19,3,2022
29.0,5.0,22.310329,73.169083,22.370329,73.229083,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,13,13,3,2022
21.0,4.6,11.001753,76.986241,11.081753,77.066241,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,17,4,4,2022
29.0,4.7,12.323994,76.626167,12.373994,76.676167,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,26,21,3,2022
30.0,5.0,13.044694,80.26147,13.154694,80.37147,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,23,2,3,2022
27.0,4.2,21.149669,72.772629,21.259669,72.882629,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,33,20,3,2022
21.0,4.7,30.893234,75.82172,30.963234,75.89172,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,22,12,2,2022
34.0,3.9,12.323225,76.630028,12.403225,76.710028,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,33,10,3,2022
39.0,4.9,0.0,0.0,0.07,0.07,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,28,14,2,2022
37.0,4.3,19.176269,72.836721,19.206269,72.866721,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,31,3,3,2022
29.0,4.8,11.026117,76.944652,11.056117,76.974652,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,17,1,3,2022
33.0,4.7,0.0,0.0,0.02,0.02,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,19,19,3,2022
22.0,4.9,12.98041,77.640489,13.06041,77.720489,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,12,3,2022
39.0,4.5,13.066762,80.251865,13.196762,80.381865,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,25,23,3,2022
24.0,4.8,26.47775,80.351569,26.55775,80.431569,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,23,12,2,2022
22.0,4.3,12.972793,80.249982,13.042793,80.319982,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,42,2,4,2022
21.0,4.0,22.311358,73.164798,22.381358,73.234798,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,41,18,3,2022
22.0,4.6,15.303897,73.914336,15.383897,73.994336,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,12,2,2022
22.0,4.3,12.321214,76.621094,12.331214,76.631094,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,1,4,2022
33.0,4.6,22.745536,75.893106,22.795536,75.943106,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,31,7,3,2022
,,19.22384,72.841347,19.28384,72.901347,Sunny,Low,0,Drinks,motorcycle,,No,Metropolitian,29,21,3,2022
30.0,4.6,12.979166,77.640709,13.049166,77.710709,Windy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,29,4,3,2022
33.0,4.9,12.913041,77.683237,12.953041,77.723237,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,18,3,3,2022
27.0,4.7,23.359407,85.325055,23.389407,85.355055,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,13,3,3,2022
31.0,4.4,12.299524,76.64262,12.349524,76.69262,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,34,26,3,2022
36.0,4.6,11.000762,76.981876,11.090762,77.071876,Sandstorms,Low,2,Snack,scooter,0.0,No,Urban,19,6,4,2022
27.0,4.6,22.310329,73.169083,22.350329,73.209083,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,22,13,3,2022
25.0,4.8,25.450317,81.831681,25.490317,81.871681,Stormy,Medium,2,Meal,motorcycle,0.0,No,Urban,22,13,2,2022
23.0,4.9,18.927584,72.832585,19.057584,72.962585,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,18,27,3,2022
22.0,4.8,18.593481,73.785901,18.623481,73.815901,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,24,5,3,2022
31.0,4.6,22.311844,73.165081,22.361844,73.215081,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,11,3,2022
26.0,4.8,19.003517,72.82765,19.113517,72.93765,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,25,31,3,2022
27.0,4.6,19.120083,72.907385,19.210083,72.997385,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,25,6,3,2022
23.0,4.6,0.0,0.0,0.01,0.01,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,28,13,2,2022
20.0,4.6,21.149834,72.778666,21.279834,72.908666,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,14,3,2022
21.0,4.9,0.0,0.0,0.11,0.11,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20,3,2022
28.0,4.9,12.310972,76.659264,12.390972,76.739264,Sunny,Medium,2,Snack,scooter,1.0,No,Urban,11,23,3,2022
35.0,4.4,17.430448,78.418213,17.440448,78.428213,Windy,High,0,Meal,motorcycle,0.0,Yes,Metropolitian,44,28,3,2022
36.0,5.0,12.316967,76.603067,12.366967,76.653067,Cloudy,Low,2,Meal,scooter,0.0,No,Urban,15,5,4,2022
34.0,4.7,9.979363,76.285001,10.029363,76.335001,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,23,13,2,2022
24.0,4.9,12.3085,76.665808,12.3185,76.675808,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,3,4,2022
27.0,4.6,23.371292,85.327872,23.411292,85.367872,Windy,High,0,Drinks,motorcycle,1.0,No,Urban,24,1,4,2022
38.0,5.0,19.121999,72.908493,19.161999,72.948493,Fog,Medium,2,Buffet,motorcycle,1.0,No,Urban,18,15,3,2022
21.0,4.7,11.003008,76.97544,11.133009,77.10544,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,6,4,2022
27.0,4.6,22.310526,73.170937,22.360526,73.220937,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,14,30,3,2022
28.0,4.8,13.02978,80.208812,13.05978,80.238812,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,30,3,2022
33.0,4.6,18.569156,73.774723,18.579156,73.784723,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,47,3,3,2022
37.0,4.5,26.846156,75.8023,26.906156,75.8623,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,28,5,3,2022
30.0,4.6,18.536718,73.830327,18.606718,73.900327,Stormy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,48,23,3,2022
24.0,5.0,12.949934,77.699386,12.979934,77.729386,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,23,15,3,2022
28.0,,19.878028,75.317475,19.888028,75.327475,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,18,11,2,2022
22.0,4.9,0.0,0.0,0.04,0.04,Sandstorms,High,1,Buffet,scooter,0.0,No,Metropolitian,10,1,3,2022
34.0,3.9,21.149669,72.772629,21.219669,72.842629,Cloudy,Low,2,Drinks,scooter,1.0,No,Urban,38,16,3,2022
24.0,4.7,22.75004,75.902847,22.81004,75.962847,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,18,28,3,2022
38.0,4.1,13.026279,80.174568,13.136279,80.284568,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Semi-Urban,47,10,3,2022
29.0,4.7,19.121999,72.908493,19.141999,72.928493,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,24,9,3,2022
,,22.751234,75.88949,22.861234,75.99949,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,40,23,3,2022
39.0,4.8,26.913726,75.75282,26.943726,75.78282,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,21,3,2022
22.0,4.8,0.0,0.0,0.06,0.06,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,26,3,2022
32.0,4.9,22.75004,75.902847,22.86004,76.012847,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,4,3,2022
26.0,4.9,0.0,0.0,0.08,0.08,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,18,2,2022
32.0,4.6,18.563934,73.915367,18.693935,74.045367,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,30,2,4,2022
30.0,4.6,22.727021,75.884167,22.777021,75.934167,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,28,11,3,2022
33.0,4.8,11.022169,76.999594,11.072169,77.049594,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,15,3,4,2022
33.0,4.9,12.972793,80.249982,13.062793,80.339982,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,18,3,2022
34.0,4.9,22.307898,73.167788,22.417898,73.277788,Sandstorms,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,12,3,2022
35.0,4.8,12.337978,76.616792,12.387978,76.666792,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,23,5,3,2022
28.0,4.7,30.359722,78.067079,30.439722,78.147079,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21,12,2,2022
33.0,5.0,13.081878,80.248519,13.111878,80.278519,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,11,3,2022
29.0,4.9,26.911927,75.797282,26.931927,75.817282,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,17,15,3,2022
37.0,4.9,26.90519,75.810753,26.97519,75.880753,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,38,6,3,2022
25.0,4.7,19.221315,72.862381,19.331315,72.972381,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,27,3,2022
29.0,4.9,11.021278,76.995017,11.081278,77.055017,Cloudy,Medium,2,Drinks,scooter,0.0,No,Urban,18,15,3,2022
28.0,4.8,23.354422,85.3329,23.464422,85.4429,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,21,14,3,2022
31.0,4.3,26.921411,75.793604,26.991411,75.863604,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,4,3,2022
30.0,4.3,21.157729,72.768726,21.177729,72.788726,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,21,11,3,2022
,,12.326356,76.619103,12.436356,76.729103,,,3,Buffet,electric_scooter,0.0,No,Metropolitian,34,29,3,2022
26.0,4.5,30.893081,75.821495,30.923081,75.851495,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,20,17,2,2022
37.0,4.9,22.732225,75.874765,22.742225,75.884765,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,13,3,2022
28.0,4.7,23.351058,85.325731,23.431058,85.405731,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,31,3,2022
24.0,4.8,23.359033,85.325347,23.369033,85.335347,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,21,3,2022
34.0,5.0,0.0,0.0,0.04,0.04,Sunny,High,2,Snack,electric_scooter,1.0,No,Metropolitian,17,11,2,2022
27.0,4.9,17.411028,78.329645,17.541028,78.459645,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,20,27,3,2022
33.0,4.7,25.454648,81.834502,25.534648,81.914502,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,43,14,2,2022
25.0,4.9,12.934365,77.616155,13.004365,77.686155,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,23,2,3,2022
36.0,4.4,0.0,0.0,0.06,0.06,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,33,17,2,2022
35.0,5.0,22.753659,75.903365,22.843659,75.993365,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,20,12,3,2022
23.0,5.0,15.516833,73.768172,15.556833,73.808172,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,11,2,2022
27.0,4.6,11.003008,76.97544,11.073009,77.04544,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,14,3,2022
22.0,4.9,13.027018,80.254791,13.117018,80.344791,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,15,4,3,2022
34.0,4.9,12.323994,76.626167,12.343994,76.646167,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,13,15,3,2022
31.0,4.6,22.753839,75.897429,22.863838,76.007429,Stormy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,26,16,3,2022
38.0,4.3,18.55144,73.804855,18.60144,73.854855,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,32,1,4,2022
31.0,4.7,21.186884,72.793616,21.196884,72.803616,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,25,9,3,2022
25.0,4.7,17.431477,78.40035,17.451477,78.42035,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,17,3,4,2022
20.0,4.2,22.760072,75.892574,22.770072,75.902574,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,29,13,3,2022
21.0,4.5,13.091809,80.219104,13.121809,80.249104,Stormy,Jam,1,Drinks,scooter,0.0,No,Urban,17,9,3,2022
36.0,4.7,22.32,73.17,22.34,73.19,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,27,1,3,2022
38.0,4.8,10.96185,76.971082,11.07185,77.081082,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,36,16,3,2022
27.0,5.0,11.003681,76.975525,11.083681,77.055525,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,24,31,3,2022
23.0,4.7,12.939496,77.625999,12.959496,77.645999,Fog,High,2,Meal,electric_scooter,0.0,No,Metropolitian,28,28,3,2022
34.0,5.0,12.321214,76.621094,12.431214,76.731094,Cloudy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,46,20,3,2022
28.0,5.0,19.055831,72.833984,19.185831,72.963984,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,24,23,3,2022
28.0,4.9,12.914264,77.6784,12.964264,77.7284,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,27,24,3,2022
34.0,4.2,26.921411,75.793604,26.991411,75.863604,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,38,2,3,2022
23.0,3.2,26.902328,75.794257,26.992328,75.884257,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,36,8,3,2022
32.0,4.7,12.352058,76.60665,12.362058,76.61665,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,25,21,3,2022
24.0,4.6,21.160437,72.774209,21.210437,72.824209,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,31,15,3,2022
38.0,4.7,27.161694,78.034714,27.171694,78.044714,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,22,17,2,2022
37.0,4.9,12.299524,76.64262,12.359524,76.70262,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,24,3,2022
25.0,5.0,17.455894,78.375467,17.465894,78.385467,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,1,3,2022
30.0,4.9,26.905287,75.794592,27.015287,75.904592,Fog,Jam,2,Drinks,electric_scooter,,No,Metropolitian,36,4,4,2022
29.0,4.3,21.170096,72.789122,21.260096,72.879122,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,32,4,4,2022
35.0,4.0,0.0,0.0,0.01,0.01,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,26,3,2022
21.0,4.6,13.058616,80.264151,13.078616,80.284151,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,13,5,4,2022
22.0,4.8,13.058616,80.264151,13.128616,80.334151,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,19,31,3,2022
22.0,5.0,13.058616,80.264151,13.078616,80.284151,Windy,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,24,3,2022
29.0,4.9,0.0,0.0,0.13,0.13,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,8,3,2022
35.0,4.9,22.75004,75.902847,22.76004,75.912847,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,20,13,3,2022
39.0,4.6,17.422819,78.449578,17.432819,78.459578,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,26,9,3,2022
29.0,4.6,18.592718,73.773572,18.652718,73.833572,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,17,9,3,2022
28.0,4.6,12.978453,77.643685,13.088453,77.753685,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20,3,2022
34.0,4.8,12.970324,77.645748,12.990324,77.665748,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,35,24,3,2022
24.0,4.9,10.027364,76.308258,10.157364,76.438258,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,22,12,2,2022
38.0,4.2,22.753659,75.903365,22.803659,75.953365,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,33,9,3,2022
37.0,4.3,12.975377,77.696664,13.005377,77.726664,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,11,3,2022
21.0,5.0,12.981615,80.231598,13.091615,80.341598,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,27,4,4,2022
32.0,4.9,23.354422,85.3329,23.394422,85.3729,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,30,5,3,2022
35.0,4.5,12.284747,76.625861,12.314747,76.655861,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,30,5,3,2022
31.0,4.5,22.31279,73.170283,22.39279,73.250283,Fog,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,40,16,3,2022
32.0,4.7,21.149834,72.778666,21.229834,72.858666,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,2,4,2022
33.0,3.7,23.374878,85.335739,23.504878,85.465739,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,10,3,2022
22.0,4.6,11.024839,77.007003,11.114839,77.097003,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,20,23,3,2022
31.0,5.0,23.374878,85.335739,23.384878,85.345739,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,13,9,3,2022
